construct_id,idr_seq_name,gfp_label,gfp_tag,Z_gfp,topology,N_idr,N_construct,ncpr_idr,fcr_idr,kappa_idr,nu_idr_free,linker,linker_len,fasta_path
Q92552_1_39__GFPp15__Ntail,Q92552_1_39,GFP+15,GFPp15,15,Ntail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPp15__Ntail.fasta
Q92552_1_39__GFPp15__Ctail,Q92552_1_39,GFP+15,GFPp15,15,Ctail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPp15__Ctail.fasta
Q92552_1_39__GFPp5__Ntail,Q92552_1_39,GFP+5,GFPp5,5,Ntail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPp5__Ntail.fasta
Q92552_1_39__GFPp5__Ctail,Q92552_1_39,GFP+5,GFPp5,5,Ctail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPp5__Ctail.fasta
Q92552_1_39__GFPm15__Ntail,Q92552_1_39,GFP-15,GFPm15,-15,Ntail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPm15__Ntail.fasta
Q92552_1_39__GFPm15__Ctail,Q92552_1_39,GFP-15,GFPm15,-15,Ctail,39,254,0.1538461538461538,0.2051282051282051,0.1928623281139589,0.571,,0,individual/Q92552_1_39__GFPm15__Ctail.fasta
Q9Y2R9_1_37__GFPp15__Ntail,Q9Y2R9_1_37,GFP+15,GFPp15,15,Ntail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPp15__Ntail.fasta
Q9Y2R9_1_37__GFPp15__Ctail,Q9Y2R9_1_37,GFP+15,GFPp15,15,Ctail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPp15__Ctail.fasta
Q9Y2R9_1_37__GFPp5__Ntail,Q9Y2R9_1_37,GFP+5,GFPp5,5,Ntail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPp5__Ntail.fasta
Q9Y2R9_1_37__GFPp5__Ctail,Q9Y2R9_1_37,GFP+5,GFPp5,5,Ctail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPp5__Ctail.fasta
Q9Y2R9_1_37__GFPm15__Ntail,Q9Y2R9_1_37,GFP-15,GFPm15,-15,Ntail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPm15__Ntail.fasta
Q9Y2R9_1_37__GFPm15__Ctail,Q9Y2R9_1_37,GFP-15,GFPm15,-15,Ctail,37,252,0.1891891891891892,0.1891891891891892,0.1837603680007641,0.573,,0,individual/Q9Y2R9_1_37__GFPm15__Ctail.fasta
Q8TBX8_1_46__GFPp15__Ntail,Q8TBX8_1_46,GFP+15,GFPp15,15,Ntail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPp15__Ntail.fasta
Q8TBX8_1_46__GFPp15__Ctail,Q8TBX8_1_46,GFP+15,GFPp15,15,Ctail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPp15__Ctail.fasta
Q8TBX8_1_46__GFPp5__Ntail,Q8TBX8_1_46,GFP+5,GFPp5,5,Ntail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPp5__Ntail.fasta
Q8TBX8_1_46__GFPp5__Ctail,Q8TBX8_1_46,GFP+5,GFPp5,5,Ctail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPp5__Ctail.fasta
Q8TBX8_1_46__GFPm15__Ntail,Q8TBX8_1_46,GFP-15,GFPm15,-15,Ntail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPm15__Ntail.fasta
Q8TBX8_1_46__GFPm15__Ctail,Q8TBX8_1_46,GFP-15,GFPm15,-15,Ctail,46,261,0.1521739130434782,0.1956521739130435,0.3997286245364398,0.576,,0,individual/Q8TBX8_1_46__GFPm15__Ctail.fasta
Q496H8_1_35__GFPp15__Ntail,Q496H8_1_35,GFP+15,GFPp15,15,Ntail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPp15__Ntail.fasta
Q496H8_1_35__GFPp15__Ctail,Q496H8_1_35,GFP+15,GFPp15,15,Ctail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPp15__Ctail.fasta
Q496H8_1_35__GFPp5__Ntail,Q496H8_1_35,GFP+5,GFPp5,5,Ntail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPp5__Ntail.fasta
Q496H8_1_35__GFPp5__Ctail,Q496H8_1_35,GFP+5,GFPp5,5,Ctail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPp5__Ctail.fasta
Q496H8_1_35__GFPm15__Ntail,Q496H8_1_35,GFP-15,GFPm15,-15,Ntail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPm15__Ntail.fasta
Q496H8_1_35__GFPm15__Ctail,Q496H8_1_35,GFP-15,GFPm15,-15,Ctail,35,250,0.2,0.2,0.3551940850277258,0.569,,0,individual/Q496H8_1_35__GFPm15__Ctail.fasta
Q6NVY1_1_32__GFPp15__Ntail,Q6NVY1_1_32,GFP+15,GFPp15,15,Ntail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPp15__Ntail.fasta
Q6NVY1_1_32__GFPp15__Ctail,Q6NVY1_1_32,GFP+15,GFPp15,15,Ctail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPp15__Ctail.fasta
Q6NVY1_1_32__GFPp5__Ntail,Q6NVY1_1_32,GFP+5,GFPp5,5,Ntail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPp5__Ntail.fasta
Q6NVY1_1_32__GFPp5__Ctail,Q6NVY1_1_32,GFP+5,GFPp5,5,Ctail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPp5__Ctail.fasta
Q6NVY1_1_32__GFPm15__Ntail,Q6NVY1_1_32,GFP-15,GFPm15,-15,Ntail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPm15__Ntail.fasta
Q6NVY1_1_32__GFPm15__Ctail,Q6NVY1_1_32,GFP-15,GFPm15,-15,Ctail,32,247,0.21875,0.28125,0.1255361601746783,0.58,,0,individual/Q6NVY1_1_32__GFPm15__Ctail.fasta
Q9P2M1_1_32__GFPp15__Ntail,Q9P2M1_1_32,GFP+15,GFPp15,15,Ntail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPp15__Ntail.fasta
Q9P2M1_1_32__GFPp15__Ctail,Q9P2M1_1_32,GFP+15,GFPp15,15,Ctail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPp15__Ctail.fasta
Q9P2M1_1_32__GFPp5__Ntail,Q9P2M1_1_32,GFP+5,GFPp5,5,Ntail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPp5__Ntail.fasta
Q9P2M1_1_32__GFPp5__Ctail,Q9P2M1_1_32,GFP+5,GFPp5,5,Ctail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPp5__Ctail.fasta
Q9P2M1_1_32__GFPm15__Ntail,Q9P2M1_1_32,GFP-15,GFPm15,-15,Ntail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPm15__Ntail.fasta
Q9P2M1_1_32__GFPm15__Ctail,Q9P2M1_1_32,GFP-15,GFPm15,-15,Ctail,32,247,0.21875,0.28125,0.12806790632102,0.592,,0,individual/Q9P2M1_1_32__GFPm15__Ctail.fasta
Q9H093_1_47__GFPp15__Ntail,Q9H093_1_47,GFP+15,GFPp15,15,Ntail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPp15__Ntail.fasta
Q9H093_1_47__GFPp15__Ctail,Q9H093_1_47,GFP+15,GFPp15,15,Ctail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPp15__Ctail.fasta
Q9H093_1_47__GFPp5__Ntail,Q9H093_1_47,GFP+5,GFPp5,5,Ntail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPp5__Ntail.fasta
Q9H093_1_47__GFPp5__Ctail,Q9H093_1_47,GFP+5,GFPp5,5,Ctail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPp5__Ctail.fasta
Q9H093_1_47__GFPm15__Ntail,Q9H093_1_47,GFP-15,GFPm15,-15,Ntail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPm15__Ntail.fasta
Q9H093_1_47__GFPm15__Ctail,Q9H093_1_47,GFP-15,GFPm15,-15,Ctail,47,262,0.1702127659574468,0.2978723404255319,0.212238422432005,0.594,,0,individual/Q9H093_1_47__GFPm15__Ctail.fasta
Q49AM1_1_45__GFPp15__Ntail,Q49AM1_1_45,GFP+15,GFPp15,15,Ntail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPp15__Ntail.fasta
Q49AM1_1_45__GFPp15__Ctail,Q49AM1_1_45,GFP+15,GFPp15,15,Ctail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPp15__Ctail.fasta
Q49AM1_1_45__GFPp5__Ntail,Q49AM1_1_45,GFP+5,GFPp5,5,Ntail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPp5__Ntail.fasta
Q49AM1_1_45__GFPp5__Ctail,Q49AM1_1_45,GFP+5,GFPp5,5,Ctail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPp5__Ctail.fasta
Q49AM1_1_45__GFPm15__Ntail,Q49AM1_1_45,GFP-15,GFPm15,-15,Ntail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPm15__Ntail.fasta
Q49AM1_1_45__GFPm15__Ctail,Q49AM1_1_45,GFP-15,GFPm15,-15,Ctail,45,260,0.2,0.2888888888888888,0.1791836780464252,0.568,,0,individual/Q49AM1_1_45__GFPm15__Ctail.fasta
Q8N5Q1_1_33__GFPp15__Ntail,Q8N5Q1_1_33,GFP+15,GFPp15,15,Ntail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPp15__Ntail.fasta
Q8N5Q1_1_33__GFPp15__Ctail,Q8N5Q1_1_33,GFP+15,GFPp15,15,Ctail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPp15__Ctail.fasta
Q8N5Q1_1_33__GFPp5__Ntail,Q8N5Q1_1_33,GFP+5,GFPp5,5,Ntail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPp5__Ntail.fasta
Q8N5Q1_1_33__GFPp5__Ctail,Q8N5Q1_1_33,GFP+5,GFPp5,5,Ctail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPp5__Ctail.fasta
Q8N5Q1_1_33__GFPm15__Ntail,Q8N5Q1_1_33,GFP-15,GFPm15,-15,Ntail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPm15__Ntail.fasta
Q8N5Q1_1_33__GFPm15__Ctail,Q8N5Q1_1_33,GFP-15,GFPm15,-15,Ctail,33,248,0.1515151515151515,0.2727272727272727,0.2269241057162488,0.575,,0,individual/Q8N5Q1_1_33__GFPm15__Ctail.fasta
Q9BTE7_1_44__GFPp15__Ntail,Q9BTE7_1_44,GFP+15,GFPp15,15,Ntail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPp15__Ntail.fasta
Q9BTE7_1_44__GFPp15__Ctail,Q9BTE7_1_44,GFP+15,GFPp15,15,Ctail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPp15__Ctail.fasta
Q9BTE7_1_44__GFPp5__Ntail,Q9BTE7_1_44,GFP+5,GFPp5,5,Ntail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPp5__Ntail.fasta
Q9BTE7_1_44__GFPp5__Ctail,Q9BTE7_1_44,GFP+5,GFPp5,5,Ctail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPp5__Ctail.fasta
Q9BTE7_1_44__GFPm15__Ntail,Q9BTE7_1_44,GFP-15,GFPm15,-15,Ntail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPm15__Ntail.fasta
Q9BTE7_1_44__GFPm15__Ctail,Q9BTE7_1_44,GFP-15,GFPm15,-15,Ctail,44,259,0.1590909090909091,0.3409090909090909,0.4298606947126613,0.573,,0,individual/Q9BTE7_1_44__GFPm15__Ctail.fasta
Q8WWN9_1_41__GFPp15__Ntail,Q8WWN9_1_41,GFP+15,GFPp15,15,Ntail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPp15__Ntail.fasta
Q8WWN9_1_41__GFPp15__Ctail,Q8WWN9_1_41,GFP+15,GFPp15,15,Ctail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPp15__Ctail.fasta
Q8WWN9_1_41__GFPp5__Ntail,Q8WWN9_1_41,GFP+5,GFPp5,5,Ntail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPp5__Ntail.fasta
Q8WWN9_1_41__GFPp5__Ctail,Q8WWN9_1_41,GFP+5,GFPp5,5,Ctail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPp5__Ctail.fasta
Q8WWN9_1_41__GFPm15__Ntail,Q8WWN9_1_41,GFP-15,GFPm15,-15,Ntail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPm15__Ntail.fasta
Q8WWN9_1_41__GFPm15__Ctail,Q8WWN9_1_41,GFP-15,GFPm15,-15,Ctail,41,256,0.1951219512195122,0.2926829268292683,0.3898506754577289,0.556,,0,individual/Q8WWN9_1_41__GFPm15__Ctail.fasta
Q96B97_56_102__GFPp15__Ntail,Q96B97_56_102,GFP+15,GFPp15,15,Ntail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPp15__Ntail.fasta
Q96B97_56_102__GFPp15__Ctail,Q96B97_56_102,GFP+15,GFPp15,15,Ctail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPp15__Ctail.fasta
Q96B97_56_102__GFPp5__Ntail,Q96B97_56_102,GFP+5,GFPp5,5,Ntail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPp5__Ntail.fasta
Q96B97_56_102__GFPp5__Ctail,Q96B97_56_102,GFP+5,GFPp5,5,Ctail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPp5__Ctail.fasta
Q96B97_56_102__GFPm15__Ntail,Q96B97_56_102,GFP-15,GFPm15,-15,Ntail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPm15__Ntail.fasta
Q96B97_56_102__GFPm15__Ctail,Q96B97_56_102,GFP-15,GFPm15,-15,Ctail,47,262,0.1702127659574468,0.425531914893617,0.1018309600201406,0.578,,0,individual/Q96B97_56_102__GFPm15__Ctail.fasta
O60336_1_38__GFPp15__Ntail,O60336_1_38,GFP+15,GFPp15,15,Ntail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPp15__Ntail.fasta
O60336_1_38__GFPp15__Ctail,O60336_1_38,GFP+15,GFPp15,15,Ctail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPp15__Ctail.fasta
O60336_1_38__GFPp5__Ntail,O60336_1_38,GFP+5,GFPp5,5,Ntail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPp5__Ntail.fasta
O60336_1_38__GFPp5__Ctail,O60336_1_38,GFP+5,GFPp5,5,Ctail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPp5__Ctail.fasta
O60336_1_38__GFPm15__Ntail,O60336_1_38,GFP-15,GFPm15,-15,Ntail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPm15__Ntail.fasta
O60336_1_38__GFPm15__Ctail,O60336_1_38,GFP-15,GFPm15,-15,Ctail,38,253,0.2105263157894736,0.3684210526315789,0.218192712768229,0.571,,0,individual/O60336_1_38__GFPm15__Ctail.fasta
Q8ND07_1_36__GFPp15__Ntail,Q8ND07_1_36,GFP+15,GFPp15,15,Ntail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPp15__Ntail.fasta
Q8ND07_1_36__GFPp15__Ctail,Q8ND07_1_36,GFP+15,GFPp15,15,Ctail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPp15__Ctail.fasta
Q8ND07_1_36__GFPp5__Ntail,Q8ND07_1_36,GFP+5,GFPp5,5,Ntail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPp5__Ntail.fasta
Q8ND07_1_36__GFPp5__Ctail,Q8ND07_1_36,GFP+5,GFPp5,5,Ctail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPp5__Ctail.fasta
Q8ND07_1_36__GFPm15__Ntail,Q8ND07_1_36,GFP-15,GFPm15,-15,Ntail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPm15__Ntail.fasta
Q8ND07_1_36__GFPm15__Ctail,Q8ND07_1_36,GFP-15,GFPm15,-15,Ctail,36,251,0.25,0.5277777777777778,0.1763395384827937,0.596,,0,individual/Q8ND07_1_36__GFPm15__Ctail.fasta
Q8IYW2_606_652__GFPp15__Ntail,Q8IYW2_606_652,GFP+15,GFPp15,15,Ntail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPp15__Ntail.fasta
Q8IYW2_606_652__GFPp15__Ctail,Q8IYW2_606_652,GFP+15,GFPp15,15,Ctail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPp15__Ctail.fasta
Q8IYW2_606_652__GFPp5__Ntail,Q8IYW2_606_652,GFP+5,GFPp5,5,Ntail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPp5__Ntail.fasta
Q8IYW2_606_652__GFPp5__Ctail,Q8IYW2_606_652,GFP+5,GFPp5,5,Ctail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPp5__Ctail.fasta
Q8IYW2_606_652__GFPm15__Ntail,Q8IYW2_606_652,GFP-15,GFPm15,-15,Ntail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPm15__Ntail.fasta
Q8IYW2_606_652__GFPm15__Ctail,Q8IYW2_606_652,GFP-15,GFPm15,-15,Ctail,47,262,0.1914893617021276,0.4042553191489361,0.3868223223641914,0.549,,0,individual/Q8IYW2_606_652__GFPm15__Ctail.fasta
Q86YW0_316_345__GFPp15__Ntail,Q86YW0_316_345,GFP+15,GFPp15,15,Ntail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPp15__Ntail.fasta
Q86YW0_316_345__GFPp15__Ctail,Q86YW0_316_345,GFP+15,GFPp15,15,Ctail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPp15__Ctail.fasta
Q86YW0_316_345__GFPp5__Ntail,Q86YW0_316_345,GFP+5,GFPp5,5,Ntail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPp5__Ntail.fasta
Q86YW0_316_345__GFPp5__Ctail,Q86YW0_316_345,GFP+5,GFPp5,5,Ctail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPp5__Ctail.fasta
Q86YW0_316_345__GFPm15__Ntail,Q86YW0_316_345,GFP-15,GFPm15,-15,Ntail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPm15__Ntail.fasta
Q86YW0_316_345__GFPm15__Ctail,Q86YW0_316_345,GFP-15,GFPm15,-15,Ctail,30,245,0.2666666666666666,0.4666666666666667,0.3956804072606519,0.577,,0,individual/Q86YW0_316_345__GFPm15__Ctail.fasta
Q504Q3_1_64__GFPp15__Ntail,Q504Q3_1_64,GFP+15,GFPp15,15,Ntail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPp15__Ntail.fasta
Q504Q3_1_64__GFPp15__Ctail,Q504Q3_1_64,GFP+15,GFPp15,15,Ctail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPp15__Ctail.fasta
Q504Q3_1_64__GFPp5__Ntail,Q504Q3_1_64,GFP+5,GFPp5,5,Ntail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPp5__Ntail.fasta
Q504Q3_1_64__GFPp5__Ctail,Q504Q3_1_64,GFP+5,GFPp5,5,Ctail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPp5__Ctail.fasta
Q504Q3_1_64__GFPm15__Ntail,Q504Q3_1_64,GFP-15,GFPm15,-15,Ntail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPm15__Ntail.fasta
Q504Q3_1_64__GFPm15__Ctail,Q504Q3_1_64,GFP-15,GFPm15,-15,Ctail,64,279,-0.171875,0.203125,0.1257898788039636,0.584,,0,individual/Q504Q3_1_64__GFPm15__Ctail.fasta
Q09013_399_473__GFPp15__Ntail,Q09013_399_473,GFP+15,GFPp15,15,Ntail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPp15__Ntail.fasta
Q09013_399_473__GFPp15__Ctail,Q09013_399_473,GFP+15,GFPp15,15,Ctail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPp15__Ctail.fasta
Q09013_399_473__GFPp5__Ntail,Q09013_399_473,GFP+5,GFPp5,5,Ntail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPp5__Ntail.fasta
Q09013_399_473__GFPp5__Ctail,Q09013_399_473,GFP+5,GFPp5,5,Ctail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPp5__Ctail.fasta
Q09013_399_473__GFPm15__Ntail,Q09013_399_473,GFP-15,GFPm15,-15,Ntail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPm15__Ntail.fasta
Q09013_399_473__GFPm15__Ctail,Q09013_399_473,GFP-15,GFPm15,-15,Ctail,75,290,-0.1733333333333333,0.2266666666666666,0.1950020900793978,0.574,,0,individual/Q09013_399_473__GFPm15__Ctail.fasta
Q15528_142_200__GFPp15__Ntail,Q15528_142_200,GFP+15,GFPp15,15,Ntail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPp15__Ntail.fasta
Q15528_142_200__GFPp15__Ctail,Q15528_142_200,GFP+15,GFPp15,15,Ctail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPp15__Ctail.fasta
Q15528_142_200__GFPp5__Ntail,Q15528_142_200,GFP+5,GFPp5,5,Ntail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPp5__Ntail.fasta
Q15528_142_200__GFPp5__Ctail,Q15528_142_200,GFP+5,GFPp5,5,Ctail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPp5__Ctail.fasta
Q15528_142_200__GFPm15__Ntail,Q15528_142_200,GFP-15,GFPm15,-15,Ntail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPm15__Ntail.fasta
Q15528_142_200__GFPm15__Ctail,Q15528_142_200,GFP-15,GFPm15,-15,Ctail,59,274,-0.1525423728813559,0.1864406779661017,0.1920422947382677,0.58,,0,individual/Q15528_142_200__GFPm15__Ctail.fasta
Q9NWF4_215_278__GFPp15__Ntail,Q9NWF4_215_278,GFP+15,GFPp15,15,Ntail,64,279,-0.171875,0.203125,0.2786223297643456,0.56,,0,individual/Q9NWF4_215_278__GFPp15__Ntail.fasta
Q9NWF4_215_278__GFPp15__Ctail,Q9NWF4_215_278,GFP+15,GFPp15,15,Ctail,64,279,-0.171875,0.203125,0.2786223297643456,0.56,,0,individual/Q9NWF4_215_278__GFPp15__Ctail.fasta
Q9NWF4_215_278__GFPp5__Ntail,Q9NWF4_215_278,GFP+5,GFPp5,5,Ntail,64,279,-0.171875,0.203125,0.2786223297643456,0.56,,0,individual/Q9NWF4_215_278__GFPp5__Ntail.fasta
Q9NWF4_215_278__GFPp5__Ctail,Q9NWF4_215_278,GFP+5,GFPp5,5,Ctail,64,279,-0.171875,0.203125,0.2786223297643456,0.56,,0,individual/Q9NWF4_215_278__GFPp5__Ctail.fasta
Q9NWF4_215_278__GFPm15__Ntail,Q9NWF4_215_278,GFP-15,GFPm15,-15,Ntail,64,279,-0.171875,0.203125,0.2786223297643456,0.56,,0,individual/Q9NWF4_215_278__GFPm15__Ntail.fasta
